# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.700000000000000000e+03 1.266000000000000000e+03 4.059000000000000000e+03 3.220999999999999974e-01
1.800000000000000000e+03 1.292000000000000000e+03 4.006000000000000000e+03 3.402999999999999914e-01
2.000000000000000000e+03 1.343000000000000000e+03 3.904000000000000000e+03 3.769000000000000128e-01
2.250000000000000000e+03 1.410000000000000000e+03 3.782000000000000000e+03 4.232000000000000206e-01
2.500000000000000000e+03 1.477000000000000000e+03 3.668000000000000000e+03 4.701000000000000179e-01
2.750000000000000000e+03 1.544000000000000000e+03 3.561000000000000000e+03 5.172999999999999821e-01
3.000000000000000000e+03 1.611000000000000000e+03 3.461000000000000000e+03 5.650000000000000577e-01
3.250000000000000000e+03 1.676000000000000000e+03 3.366000000000000000e+03 6.129999999999999893e-01
3.500000000000000000e+03 1.739000000000000000e+03 3.278000000000000000e+03 6.612999999999999989e-01
3.750000000000000000e+03 1.800000000000000000e+03 3.194000000000000000e+03 7.097999999999999865e-01
4.000000000000000000e+03 1.859000000000000000e+03 3.115000000000000000e+03 7.586000000000000520e-01
4.500000000000000000e+03 1.971000000000000000e+03 2.971000000000000000e+03 8.568000000000000060e-01
5.000000000000000000e+03 2.074000000000000000e+03 2.841000000000000000e+03 9.556999999999999940e-01
5.500000000000000000e+03 2.168000000000000000e+03 2.724000000000000000e+03 1.060000000000000053e+00
6.000000000000000000e+03 2.254000000000000000e+03 2.618000000000000000e+03 1.159999999999999920e+00
6.500000000000000000e+03 2.333000000000000000e+03 2.521000000000000000e+03 1.260000000000000009e+00
7.000000000000000000e+03 2.406000000000000000e+03 2.432000000000000000e+03 1.360000000000000098e+00
8.000000000000000000e+03 2.535000000000000000e+03 2.275000000000000000e+03 1.560000000000000053e+00
9.000000000000000000e+03 2.646000000000000000e+03 2.140000000000000000e+03 1.760000000000000009e+00
1.000000000000000000e+04 2.743000000000000000e+03 2.023000000000000000e+03 1.969999999999999973e+00
