# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.250000000000000000e+03 1.746000000000000000e+03 9.453000000000000114e+01 2.580000000000000071e+00
3.500000000000000000e+03 1.834000000000000000e+03 8.945000000000000284e+01 2.709999999999999964e+00
3.750000000000000000e+03 1.920000000000000000e+03 8.493999999999999773e+01 2.830000000000000071e+00
4.000000000000000000e+03 2.004000000000000000e+03 8.090999999999999659e+01 2.950000000000000178e+00
4.500000000000000000e+03 2.164000000000000000e+03 7.398999999999999488e+01 3.180000000000000160e+00
5.000000000000000000e+03 2.316000000000000000e+03 6.826000000000000512e+01 3.390000000000000124e+00
5.500000000000000000e+03 2.461000000000000000e+03 6.342999999999999972e+01 3.589999999999999858e+00
6.000000000000000000e+03 2.599000000000000000e+03 5.928999999999999915e+01 3.779999999999999805e+00
6.500000000000000000e+03 2.732000000000000000e+03 5.571000000000000085e+01 3.970000000000000195e+00
7.000000000000000000e+03 2.859000000000000000e+03 5.257000000000000028e+01 4.139999999999999680e+00
8.000000000000000000e+03 3.102000000000000000e+03 4.732999999999999829e+01 4.469999999999999751e+00
9.000000000000000000e+03 3.330000000000000000e+03 4.310999999999999943e+01 4.769999999999999574e+00
1.000000000000000000e+04 3.547000000000000000e+03 3.964000000000000057e+01 5.059999999999999609e+00
