# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.750000000000000000e+02 3.553999999999999773e+02 2.284000000000000057e+02 3.820999999999999952e-01
3.000000000000000000e+02 3.691999999999999886e+02 2.173000000000000114e+02 4.202000000000000179e-01
3.250000000000000000e+02 3.836999999999999886e+02 2.075000000000000000e+02 4.581999999999999962e-01
3.500000000000000000e+02 3.988999999999999773e+02 1.985999999999999943e+02 4.959999999999999964e-01
3.750000000000000000e+02 4.146000000000000227e+02 1.905999999999999943e+02 5.334999999999999742e-01
4.000000000000000000e+02 4.306999999999999886e+02 1.833000000000000114e+02 5.705999999999999961e-01
4.500000000000000000e+02 4.641999999999999886e+02 1.704000000000000057e+02 6.435000000000000719e-01
5.000000000000000000e+02 4.988999999999999773e+02 1.595000000000000000e+02 7.142000000000000570e-01
5.500000000000000000e+02 5.342999999999999545e+02 1.500999999999999943e+02 7.827000000000000624e-01
6.000000000000000000e+02 5.700000000000000000e+02 1.418000000000000114e+02 8.488999999999999879e-01
6.500000000000000000e+02 6.058999999999999773e+02 1.345999999999999943e+02 9.128000000000000558e-01
7.000000000000000000e+02 6.417000000000000455e+02 1.280999999999999943e+02 9.744000000000000439e-01
8.000000000000000000e+02 7.122999999999999545e+02 1.170999999999999943e+02 1.090000000000000080e+00
9.000000000000000000e+02 7.810000000000000000e+02 1.080000000000000000e+02 1.199999999999999956e+00
1.000000000000000000e+03 8.473999999999999773e+02 1.004000000000000057e+02 1.300000000000000044e+00
1.100000000000000000e+03 9.112999999999999545e+02 9.385999999999999943e+01 1.399999999999999911e+00
1.200000000000000000e+03 9.727000000000000455e+02 8.823999999999999488e+01 1.489999999999999991e+00
1.300000000000000000e+03 1.032000000000000000e+03 8.332999999999999829e+01 1.580000000000000071e+00
1.400000000000000000e+03 1.088000000000000000e+03 7.898999999999999488e+01 1.669999999999999929e+00
1.500000000000000000e+03 1.142000000000000000e+03 7.512999999999999545e+01 1.750000000000000000e+00
1.600000000000000000e+03 1.195000000000000000e+03 7.167000000000000171e+01 1.830000000000000071e+00
1.700000000000000000e+03 1.245000000000000000e+03 6.854999999999999716e+01 1.899999999999999911e+00
1.800000000000000000e+03 1.293000000000000000e+03 6.570999999999999375e+01 1.969999999999999973e+00
2.000000000000000000e+03 1.385000000000000000e+03 6.075999999999999801e+01 2.109999999999999876e+00
2.250000000000000000e+03 1.492000000000000000e+03 5.561999999999999744e+01 2.279999999999999805e+00
2.500000000000000000e+03 1.591000000000000000e+03 5.135999999999999943e+01 2.430000000000000160e+00
2.750000000000000000e+03 1.685000000000000000e+03 4.775999999999999801e+01 2.569999999999999840e+00
3.000000000000000000e+03 1.773000000000000000e+03 4.467999999999999972e+01 2.709999999999999964e+00
3.250000000000000000e+03 1.857000000000000000e+03 4.200000000000000000e+01 2.850000000000000089e+00
3.500000000000000000e+03 1.936000000000000000e+03 3.965999999999999659e+01 2.970000000000000195e+00
3.750000000000000000e+03 2.013000000000000000e+03 3.757999999999999829e+01 3.089999999999999858e+00
4.000000000000000000e+03 2.087000000000000000e+03 3.572999999999999687e+01 3.209999999999999964e+00
4.500000000000000000e+03 2.227000000000000000e+03 3.257000000000000028e+01 3.439999999999999947e+00
5.000000000000000000e+03 2.358000000000000000e+03 2.996999999999999886e+01 3.649999999999999911e+00
5.500000000000000000e+03 2.483000000000000000e+03 2.778000000000000114e+01 3.850000000000000089e+00
6.000000000000000000e+03 2.601000000000000000e+03 2.592000000000000171e+01 4.049999999999999822e+00
6.500000000000000000e+03 2.715000000000000000e+03 2.430000000000000071e+01 4.230000000000000426e+00
7.000000000000000000e+03 2.825000000000000000e+03 2.289999999999999858e+01 4.410000000000000142e+00
8.000000000000000000e+03 3.034000000000000000e+03 2.055000000000000071e+01 4.750000000000000000e+00
9.000000000000000000e+03 3.230000000000000000e+03 1.867000000000000171e+01 5.059999999999999609e+00
1.000000000000000000e+04 3.414000000000000000e+03 1.712999999999999901e+01 5.360000000000000320e+00
