# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.500000000000000000e+00 6.239000000000000057e+01 2.606000000000000227e+02 8.400000000000001216e-03
3.750000000000000000e+00 6.457999999999999829e+01 2.613999999999999773e+02 8.899999999999999925e-03
4.000000000000000000e+00 6.670000000000000284e+01 2.620000000000000000e+02 9.400000000000000369e-03
4.500000000000000000e+00 7.073999999999999488e+01 2.626000000000000227e+02 1.040000000000000126e-02
5.000000000000000000e+00 7.456999999999999318e+01 2.626000000000000227e+02 1.130000000000000102e-02
5.500000000000000000e+00 7.820999999999999375e+01 2.623000000000000114e+02 1.230000000000000017e-02
6.000000000000000000e+00 8.168999999999999773e+01 2.616000000000000227e+02 1.330000000000000106e-02
6.500000000000000000e+00 8.501999999999999602e+01 2.606000000000000227e+02 1.420000000000000082e-02
7.000000000000000000e+00 8.823000000000000398e+01 2.595000000000000000e+02 1.519999999999999997e-02
8.000000000000000000e+00 9.431999999999999318e+01 2.568000000000000114e+02 1.720000000000000001e-02
9.000000000000000000e+00 1.000000000000000000e+02 2.538000000000000114e+02 1.910000000000000239e-02
1.000000000000000000e+01 1.055000000000000000e+02 2.505000000000000000e+02 2.110000000000000070e-02
1.100000000000000000e+01 1.105999999999999943e+02 2.471999999999999886e+02 2.299999999999999961e-02
1.200000000000000000e+01 1.155000000000000000e+02 2.438000000000000114e+02 2.500000000000000139e-02
1.300000000000000000e+01 1.202000000000000028e+02 2.404000000000000057e+02 2.699999999999999969e-02
1.400000000000000000e+01 1.247999999999999972e+02 2.370000000000000000e+02 2.890000000000000208e-02
1.500000000000000000e+01 1.291999999999999886e+02 2.336999999999999886e+02 3.090000000000000038e-02
1.600000000000000000e+01 1.334000000000000057e+02 2.304000000000000057e+02 3.289999999999999869e-02
1.700000000000000000e+01 1.375000000000000000e+02 2.271999999999999886e+02 3.490000000000000047e-02
1.800000000000000000e+01 1.415000000000000000e+02 2.240999999999999943e+02 3.690000000000000224e-02
2.000000000000000000e+01 1.490999999999999943e+02 2.180999999999999943e+02 4.100000000000000172e-02
2.250000000000000000e+01 1.581999999999999886e+02 2.110000000000000000e+02 4.610000000000000209e-02
2.500000000000000000e+01 1.666999999999999886e+02 2.043000000000000114e+02 5.109999999999999959e-02
2.750000000000000000e+01 1.749000000000000057e+02 1.981999999999999886e+02 5.630000000000000282e-02
3.000000000000000000e+01 1.826999999999999886e+02 1.924000000000000057e+02 6.140000000000000319e-02
3.250000000000000000e+01 1.906999999999999886e+02 1.870000000000000000e+02 6.650000000000000355e-02
3.500000000000000000e+01 2.004000000000000057e+02 1.819000000000000057e+02 7.169999999999999984e-02
3.750000000000000000e+01 2.090999999999999943e+02 1.770999999999999943e+02 7.680000000000000715e-02
4.000000000000000000e+01 2.170999999999999943e+02 1.726999999999999886e+02 8.179999999999999771e-02
4.500000000000000000e+01 2.310000000000000000e+02 1.645000000000000000e+02 9.199999999999999845e-02
5.000000000000000000e+01 2.430999999999999943e+02 1.570999999999999943e+02 1.021000000000000102e-01
5.500000000000000000e+01 2.539000000000000057e+02 1.505000000000000000e+02 1.122000000000000081e-01
6.000000000000000000e+01 2.636000000000000227e+02 1.445999999999999943e+02 1.223000000000000059e-01
6.500000000000000000e+01 2.726999999999999886e+02 1.390999999999999943e+02 1.324000000000000177e-01
7.000000000000000000e+01 2.811000000000000227e+02 1.341999999999999886e+02 1.423999999999999988e-01
8.000000000000000000e+01 2.968000000000000114e+02 1.254000000000000057e+02 1.625000000000000056e-01
9.000000000000000000e+01 3.113000000000000114e+02 1.177999999999999972e+02 1.824999999999999956e-01
1.000000000000000000e+02 3.246999999999999886e+02 1.112999999999999972e+02 2.023000000000000076e-01
1.100000000000000000e+02 3.376000000000000227e+02 1.055000000000000000e+02 2.220000000000000029e-01
1.200000000000000000e+02 3.498999999999999773e+02 1.005000000000000000e+02 2.415000000000000202e-01
1.300000000000000000e+02 3.618000000000000114e+02 9.590000000000000568e+01 2.608000000000000318e-01
1.400000000000000000e+02 3.735000000000000000e+02 9.181000000000000227e+01 2.800000000000000266e-01
1.500000000000000000e+02 3.848999999999999773e+02 8.809999999999999432e+01 2.988999999999999990e-01
1.600000000000000000e+02 3.961999999999999886e+02 8.471999999999999886e+01 3.175999999999999934e-01
1.700000000000000000e+02 4.073000000000000114e+02 8.162999999999999545e+01 3.361000000000000099e-01
1.800000000000000000e+02 4.183999999999999773e+02 7.879000000000000625e+01 3.543000000000000038e-01
2.000000000000000000e+02 4.403000000000000114e+02 7.375000000000000000e+01 3.901000000000000023e-01
2.250000000000000000e+02 4.675000000000000000e+02 6.839000000000000057e+01 4.334999999999999964e-01
2.500000000000000000e+02 4.945000000000000000e+02 6.385000000000000142e+01 4.755000000000000338e-01
2.750000000000000000e+02 5.215000000000000000e+02 5.995000000000000284e+01 5.161000000000000032e-01
3.000000000000000000e+02 5.483999999999999773e+02 5.656000000000000227e+01 5.552000000000000268e-01
3.250000000000000000e+02 5.752000000000000455e+02 5.357000000000000028e+01 5.931000000000000716e-01
3.500000000000000000e+02 6.018999999999999773e+02 5.092999999999999972e+01 6.297000000000000375e-01
3.750000000000000000e+02 6.286000000000000227e+02 4.856000000000000227e+01 6.651000000000000245e-01
4.000000000000000000e+02 6.552000000000000455e+02 4.642999999999999972e+01 6.993000000000000327e-01
4.500000000000000000e+02 7.078999999999999773e+02 4.274000000000000199e+01 7.647000000000000464e-01
5.000000000000000000e+02 7.598999999999999773e+02 3.964999999999999858e+01 8.262000000000000455e-01
5.500000000000000000e+02 8.112000000000000455e+02 3.703000000000000114e+01 8.843000000000000860e-01
6.000000000000000000e+02 8.616000000000000227e+02 3.477000000000000313e+01 9.394000000000000128e-01
6.500000000000000000e+02 9.110000000000000000e+02 3.278999999999999915e+01 9.919000000000000039e-01
7.000000000000000000e+02 9.593999999999999773e+02 3.105000000000000071e+01 1.040000000000000036e+00
8.000000000000000000e+02 1.053000000000000000e+03 2.812000000000000099e+01 1.139999999999999902e+00
9.000000000000000000e+02 1.142000000000000000e+03 2.573999999999999844e+01 1.219999999999999973e+00
1.000000000000000000e+03 1.226000000000000000e+03 2.376999999999999957e+01 1.300000000000000044e+00
1.100000000000000000e+03 1.306000000000000000e+03 2.210999999999999943e+01 1.379999999999999893e+00
1.200000000000000000e+03 1.381000000000000000e+03 2.067999999999999972e+01 1.449999999999999956e+00
1.300000000000000000e+03 1.452000000000000000e+03 1.944000000000000128e+01 1.520000000000000018e+00
1.400000000000000000e+03 1.518000000000000000e+03 1.835999999999999943e+01 1.590000000000000080e+00
